time,TC,TT,TF,Power,TM,Status
22-07-14 03:12:11.00,40.295,40.291,40.000,1.152,NA,Ramp
22-07-14 03:12:12.00,40.293,40.290,40.000,1.086,NA,Ramp
22-07-14 03:12:13.00,40.293,40.290,40.000,1.166,NA,Ramp
22-07-14 03:12:14.00,40.290,40.289,40.000,1.121,NA,Ramp
22-07-14 03:12:15.00,40.290,40.288,40.000,1.202,NA,Ramp
22-07-14 03:12:16.00,40.288,40.287,40.000,1.197,NA,Ramp
22-07-14 03:12:17.00,40.288,40.286,40.000,1.245,NA,Ramp
22-07-14 03:12:18.00,40.286,40.285,40.000,1.153,NA,Ramp
22-07-14 03:12:19.00,40.286,40.285,40.000,1.225,NA,Ramp
22-07-14 03:12:20.00,40.286,40.284,40.000,1.063,NA,Ramp
22-07-14 03:12:21.00,40.285,40.283,40.000,1.133,NA,Ramp
22-07-14 03:12:22.00,40.284,40.282,40.000,1.134,NA,Ramp
22-07-14 03:12:23.00,40.283,40.281,40.000,1.189,NA,Ramp
22-07-14 03:12:24.00,40.283,40.280,40.000,1.152,NA,Ramp
22-07-14 03:12:25.00,40.282,40.280,40.000,1.179,NA,Ramp
22-07-14 03:12:26.00,40.278,40.279,40.000,1.229,NA,Ramp
22-07-14 03:12:27.00,40.281,40.278,40.000,1.184,NA,Ramp
22-07-14 03:12:28.00,40.278,40.277,40.000,1.167,NA,Ramp
22-07-14 03:12:29.00,40.277,40.276,40.000,1.130,NA,Ramp
22-07-14 03:12:30.00,40.277,40.275,40.000,1.230,NA,Ramp
22-07-14 03:12:31.00,40.276,40.275,40.000,1.169,NA,Ramp
22-07-14 03:12:32.00,40.276,40.274,40.000,1.104,NA,Ramp
22-07-14 03:12:33.00,40.275,40.273,40.000,1.129,NA,Ramp
22-07-14 03:12:34.00,40.274,40.272,40.000,1.084,NA,Ramp
22-07-14 03:12:35.00,40.273,40.271,40.000,1.156,NA,Ramp
22-07-14 03:12:36.00,40.272,40.270,40.000,1.160,NA,Ramp
22-07-14 03:12:37.00,40.270,40.270,40.000,1.218,NA,Ramp
22-07-14 03:12:39.00,40.272,40.269,40.000,1.054,NA,Ramp
22-07-14 03:12:39.00,40.270,40.268,40.000,1.083,NA,Ramp
22-07-14 03:12:41.00,40.268,40.267,40.000,1.026,NA,Ramp
22-07-14 03:12:41.00,40.267,40.266,40.000,1.138,NA,Ramp
22-07-14 03:12:43.00,40.267,40.265,40.000,1.069,NA,Ramp
22-07-14 03:12:43.00,40.266,40.265,40.000,1.131,NA,Ramp
22-07-14 03:12:44.00,40.265,40.264,40.000,1.187,NA,Ramp
22-07-14 03:12:46.00,40.264,40.263,40.000,1.138,NA,Ramp
22-07-14 03:12:47.00,40.262,40.262,40.000,1.257,NA,Ramp
22-07-14 03:12:48.00,40.263,40.261,40.000,1.149,NA,Ramp
22-07-14 03:12:49.00,40.262,40.260,40.000,1.231,NA,Ramp
22-07-14 03:12:50.00,40.260,40.260,40.000,1.112,NA,Ramp
22-07-14 03:12:51.00,40.259,40.259,40.000,1.126,NA,Ramp
22-07-14 03:12:52.00,40.260,40.258,40.000,1.003,NA,Ramp
22-07-14 03:12:53.00,40.258,40.257,40.000,1.203,NA,Ramp
22-07-14 03:12:54.00,40.256,40.256,40.000,1.068,NA,Ramp
22-07-14 03:12:55.00,40.257,40.255,40.000,1.112,NA,Ramp
22-07-14 03:12:56.00,40.257,40.255,40.000,1.095,NA,Ramp
22-07-14 03:12:57.00,40.255,40.254,40.000,1.107,NA,Ramp
22-07-14 03:12:58.00,40.254,40.253,40.000,1.082,NA,Ramp
22-07-14 03:12:59.00,40.251,40.252,40.000,1.124,NA,Ramp
22-07-14 03:13:00.00,40.251,40.252,40.000,1.153,NA,Ramp
22-07-14 03:13:01.00,40.250,40.251,40.000,1.157,NA,Ramp
22-07-14 03:13:02.00,40.247,40.250,40.000,1.248,NA,Ramp
22-07-14 03:13:03.00,40.248,40.250,40.000,1.224,NA,Ramp
22-07-14 03:13:04.00,40.249,40.249,40.000,1.112,NA,Ramp
22-07-14 03:13:05.00,40.248,40.248,40.000,1.046,NA,Ramp
22-07-14 03:13:06.00,40.248,40.247,40.000,1.166,NA,Ramp
22-07-14 03:13:07.00,40.246,40.246,40.000,1.122,NA,Ramp
22-07-14 03:13:08.00,40.248,40.245,40.000,1.117,NA,Ramp
22-07-14 03:13:09.00,40.244,40.245,40.000,1.146,NA,Ramp
22-07-14 03:13:10.00,40.243,40.244,40.000,1.130,NA,Ramp
22-07-14 03:13:11.00,40.244,40.243,40.000,1.133,NA,Ramp
22-07-14 03:13:12.00,40.244,40.242,40.000,1.197,NA,Ramp
22-07-14 03:13:13.00,40.242,40.241,40.000,1.160,NA,Ramp
22-07-14 03:13:14.00,40.241,40.241,40.000,1.088,NA,Ramp
22-07-14 03:13:15.00,40.239,40.240,40.000,1.210,NA,Ramp
22-07-14 03:13:16.00,40.239,40.239,40.000,1.166,NA,Ramp
22-07-14 03:13:17.00,40.237,40.238,40.000,1.202,NA,Ramp
22-07-14 03:13:18.00,40.237,40.237,40.000,1.141,NA,Ramp
22-07-14 03:13:19.00,40.239,40.236,40.000,1.068,NA,Ramp
22-07-14 03:13:20.00,40.235,40.236,40.000,1.226,NA,Ramp
22-07-14 03:13:21.00,40.236,40.235,40.000,1.142,NA,Ramp
22-07-14 03:13:22.00,40.234,40.234,40.000,1.214,NA,Ramp
22-07-14 03:13:23.00,40.233,40.233,40.000,1.145,NA,Ramp
22-07-14 03:13:24.00,40.232,40.232,40.000,1.188,NA,Ramp
22-07-14 03:13:25.00,40.233,40.231,40.000,1.128,NA,Ramp
22-07-14 03:13:26.00,40.232,40.231,40.000,0.994,NA,Ramp
22-07-14 03:13:27.00,40.230,40.230,40.000,1.300,NA,Ramp
22-07-14 03:13:28.00,40.230,40.229,40.000,1.061,NA,Ramp
22-07-14 03:13:29.00,40.229,40.228,40.000,1.002,NA,Ramp
22-07-14 03:13:30.00,40.225,40.227,40.000,1.254,NA,Ramp
22-07-14 03:13:31.00,40.228,40.226,40.000,1.065,NA,Ramp
22-07-14 03:13:32.00,40.225,40.225,40.000,1.264,NA,Ramp
22-07-14 03:13:33.00,40.226,40.224,40.000,1.118,NA,Ramp
22-07-14 03:13:34.00,40.225,40.223,40.000,1.065,NA,Ramp
22-07-14 03:13:35.00,40.222,40.222,40.000,1.286,NA,Ramp
22-07-14 03:13:36.00,40.222,40.221,40.000,1.049,NA,Ramp
22-07-14 03:13:37.00,40.222,40.221,40.000,1.096,NA,Ramp
22-07-14 03:13:38.00,40.219,40.220,40.000,1.235,NA,Ramp
22-07-14 03:13:39.00,40.219,40.219,40.000,1.110,NA,Ramp
22-07-14 03:13:40.00,40.218,40.218,40.000,1.172,NA,Ramp
22-07-14 03:13:41.00,40.217,40.217,40.000,1.162,NA,Ramp
22-07-14 03:13:42.00,40.218,40.216,40.000,1.110,NA,Ramp
22-07-14 03:13:43.00,40.216,40.216,40.000,1.060,NA,Ramp
22-07-14 03:13:44.00,40.215,40.215,40.000,1.085,NA,Ramp
22-07-14 03:13:45.00,40.216,40.214,40.000,0.971,NA,Ramp
22-07-14 03:13:46.00,40.214,40.213,40.000,1.056,NA,Ramp
22-07-14 03:13:47.00,40.213,40.212,40.000,1.094,NA,Ramp
22-07-14 03:13:48.00,40.211,40.211,40.000,1.061,NA,Ramp
22-07-14 03:13:49.00,40.211,40.211,40.000,1.057,NA,Ramp
22-07-14 03:13:50.00,40.209,40.210,40.000,1.071,NA,Ramp
22-07-14 03:13:51.00,40.209,40.210,40.000,1.131,NA,Ramp
22-07-14 03:13:52.00,40.208,40.209,40.000,1.141,NA,Ramp
22-07-14 03:13:53.00,40.208,40.208,40.000,1.133,NA,Ramp
22-07-14 03:13:54.00,40.209,40.207,40.000,1.082,NA,Ramp
22-07-14 03:13:55.00,40.208,40.206,40.000,1.140,NA,Ramp
22-07-14 03:13:56.00,40.206,40.206,40.000,1.103,NA,Ramp
22-07-14 03:13:57.00,40.205,40.205,40.000,1.026,NA,Ramp
22-07-14 03:13:58.00,40.202,40.204,40.000,1.181,NA,Ramp
22-07-14 03:13:59.00,40.201,40.203,40.000,1.181,NA,Ramp
22-07-14 03:14:00.00,40.201,40.202,40.000,1.169,NA,Ramp
22-07-14 03:14:01.00,40.200,40.201,40.000,1.054,NA,Ramp
22-07-14 03:14:02.00,40.201,40.201,40.000,1.132,NA,Ramp
22-07-14 03:14:03.00,40.199,40.200,40.000,1.202,NA,Ramp
22-07-14 03:14:04.00,40.199,40.199,40.000,1.193,NA,Ramp
22-07-14 03:14:05.00,40.199,40.198,40.000,1.104,NA,Ramp
22-07-14 03:14:06.00,40.195,40.197,40.000,1.225,NA,Ramp
22-07-14 03:14:07.00,40.199,40.196,40.000,1.108,NA,Ramp
22-07-14 03:14:08.00,40.196,40.196,40.000,1.055,NA,Ramp
22-07-14 03:14:09.00,40.194,40.195,40.000,1.250,NA,Ramp
22-07-14 03:14:10.00,40.193,40.194,40.000,1.194,NA,Ramp
22-07-14 03:14:11.00,40.193,40.193,40.000,1.089,NA,Ramp
22-07-14 03:14:12.00,40.192,40.192,40.000,1.322,NA,Ramp
22-07-14 03:14:13.00,40.191,40.191,40.000,1.175,NA,Ramp
22-07-14 03:14:14.00,40.189,40.191,40.000,1.243,NA,Ramp
22-07-14 03:14:15.00,40.187,40.190,40.000,1.279,NA,Ramp
22-07-14 03:14:16.00,40.192,40.189,40.000,1.023,NA,Ramp
22-07-14 03:14:17.00,40.188,40.188,40.000,1.181,NA,Ramp
22-07-14 03:14:18.00,40.190,40.187,40.000,1.036,NA,Ramp
22-07-14 03:14:19.00,40.187,40.186,40.000,1.229,NA,Ramp
22-07-14 03:14:20.00,40.186,40.186,40.000,1.127,NA,Ramp
22-07-14 03:14:21.00,40.188,40.185,40.000,1.006,NA,Ramp
22-07-14 03:14:22.00,40.185,40.184,40.000,1.120,NA,Ramp
22-07-14 03:14:23.00,40.184,40.183,40.000,1.127,NA,Ramp
22-07-14 03:14:24.00,40.181,40.182,40.000,1.206,NA,Ramp
22-07-14 03:14:25.00,40.180,40.181,40.000,1.097,NA,Ramp
22-07-14 03:14:26.00,40.179,40.181,40.000,1.125,NA,Ramp
22-07-14 03:14:27.00,40.178,40.180,40.000,1.270,NA,Ramp
22-07-14 03:14:28.00,40.179,40.179,40.000,1.089,NA,Ramp
22-07-14 03:14:29.00,40.179,40.178,40.000,1.105,NA,Ramp
22-07-14 03:14:30.00,40.178,40.177,40.000,1.148,NA,Ramp
22-07-14 03:14:31.00,40.176,40.176,40.000,1.158,NA,Ramp
22-07-14 03:14:32.00,40.176,40.176,40.000,1.178,NA,Ramp
22-07-14 03:14:33.00,40.176,40.175,40.000,1.198,NA,Ramp
22-07-14 03:14:34.00,40.175,40.174,40.000,1.101,NA,Ramp
22-07-14 03:14:35.00,40.173,40.173,40.000,1.100,NA,Ramp
22-07-14 03:14:36.00,40.171,40.172,40.000,1.142,NA,Ramp
22-07-14 03:14:37.00,40.170,40.171,40.000,1.190,NA,Ramp
22-07-14 03:14:38.00,40.169,40.171,40.000,1.170,NA,Ramp
22-07-14 03:14:39.00,40.170,40.170,40.000,1.157,NA,Ramp
22-07-14 03:14:40.00,40.168,40.169,40.000,1.113,NA,Ramp
22-07-14 03:14:41.00,40.168,40.168,40.000,1.105,NA,Ramp
22-07-14 03:14:42.00,40.167,40.167,40.000,1.058,NA,Ramp
22-07-14 03:14:43.00,40.167,40.166,40.000,1.130,NA,Ramp
22-07-14 03:14:44.00,40.164,40.166,40.000,1.086,NA,Ramp
22-07-14 03:14:45.00,40.165,40.165,40.000,1.223,NA,Ramp
22-07-14 03:14:46.00,40.165,40.164,40.000,1.198,NA,Ramp
22-07-14 03:14:47.00,40.164,40.163,40.000,1.218,NA,Ramp
22-07-14 03:14:48.00,40.162,40.162,40.000,1.111,NA,Ramp
22-07-14 03:14:49.00,40.159,40.162,40.000,1.160,NA,Ramp
22-07-14 03:14:50.00,40.161,40.161,40.000,1.131,NA,Ramp
22-07-14 03:14:51.00,40.159,40.160,40.000,1.236,NA,Ramp
22-07-14 03:14:52.00,40.159,40.159,40.000,1.159,NA,Ramp
22-07-14 03:14:53.00,40.160,40.158,40.000,1.070,NA,Ramp
22-07-14 03:14:54.00,40.159,40.157,40.000,1.180,NA,Ramp
22-07-14 03:14:55.00,40.157,40.157,40.000,1.155,NA,Ramp
22-07-14 03:14:56.00,40.158,40.156,40.000,1.171,NA,Ramp
22-07-14 03:14:57.00,40.156,40.155,40.000,1.238,NA,Ramp
22-07-14 03:14:58.00,40.154,40.154,40.000,1.232,NA,Ramp
22-07-14 03:14:59.00,40.155,40.153,40.000,1.023,NA,Ramp
22-07-14 03:15:00.00,40.153,40.152,40.000,1.122,NA,Ramp
22-07-14 03:15:01.00,40.154,40.152,40.000,1.085,NA,Ramp
22-07-14 03:15:02.00,40.152,40.151,40.000,1.045,NA,Ramp
22-07-14 03:15:03.00,40.150,40.150,40.000,1.157,NA,Ramp
22-07-14 03:15:04.00,40.149,40.149,40.000,1.167,NA,Ramp
22-07-14 03:15:05.00,40.147,40.148,40.000,1.259,NA,Ramp
22-07-14 03:15:06.00,40.149,40.147,40.000,1.061,NA,Ramp
22-07-14 03:15:07.00,40.148,40.147,40.000,1.113,NA,Ramp
22-07-14 03:15:08.00,40.147,40.146,40.000,1.068,NA,Ramp
22-07-14 03:15:09.00,40.146,40.145,40.000,1.164,NA,Ramp
22-07-14 03:15:10.00,40.145,40.144,40.000,1.049,NA,Ramp
22-07-14 03:15:11.00,40.144,40.143,40.000,1.097,NA,Ramp
22-07-14 03:15:12.00,40.144,40.142,40.000,1.040,NA,Ramp
22-07-14 03:15:13.00,40.141,40.142,40.000,1.152,NA,Ramp
22-07-14 03:15:14.00,40.141,40.141,40.000,1.148,NA,Ramp
22-07-14 03:15:15.00,40.142,40.140,40.000,1.059,NA,Ramp
22-07-14 03:15:16.00,40.141,40.139,40.000,1.087,NA,Ramp
22-07-14 03:15:17.00,40.139,40.138,40.000,1.169,NA,Ramp
22-07-14 03:15:18.00,40.138,40.137,40.000,1.149,NA,Ramp
22-07-14 03:15:19.00,40.137,40.137,40.000,1.150,NA,Ramp
22-07-14 03:15:20.00,40.135,40.136,40.000,1.159,NA,Ramp
22-07-14 03:15:21.00,40.136,40.135,40.000,1.118,NA,Ramp
22-07-14 03:15:22.00,40.134,40.134,40.000,1.079,NA,Ramp
22-07-14 03:15:23.00,40.135,40.133,40.000,1.014,NA,Ramp
22-07-14 03:15:24.00,40.133,40.132,40.000,1.071,NA,Ramp
22-07-14 03:15:25.00,40.132,40.132,40.000,1.053,NA,Ramp
22-07-14 03:15:26.00,40.130,40.131,40.000,1.056,NA,Ramp
22-07-14 03:15:27.00,40.131,40.130,40.000,1.069,NA,Ramp
22-07-14 03:15:28.00,40.129,40.129,40.000,1.081,NA,Ramp
22-07-14 03:15:29.00,40.128,40.128,40.000,1.077,NA,Ramp
22-07-14 03:15:30.00,40.129,40.127,40.000,1.085,NA,Ramp
22-07-14 03:15:31.00,40.128,40.127,40.000,0.980,NA,Ramp
22-07-14 03:15:32.00,40.127,40.127,40.000,1.072,NA,Ramp
22-07-14 03:15:33.00,40.126,40.126,40.000,1.080,NA,Ramp
22-07-14 03:15:34.00,40.125,40.125,40.000,1.132,NA,Ramp
22-07-14 03:15:35.00,40.123,40.124,40.000,1.236,NA,Ramp
22-07-14 03:15:36.00,40.124,40.123,40.000,1.075,NA,Ramp
22-07-14 03:15:37.00,40.122,40.122,40.000,1.128,NA,Ramp
22-07-14 03:15:38.00,40.122,40.122,40.000,1.096,NA,Ramp
22-07-14 03:15:39.00,40.120,40.121,40.000,1.136,NA,Ramp
22-07-14 03:15:40.00,40.120,40.120,40.000,1.155,NA,Ramp
22-07-14 03:15:41.00,40.119,40.119,40.000,1.080,NA,Ramp
22-07-14 03:15:42.00,40.116,40.118,40.000,1.149,NA,Ramp
22-07-14 03:15:43.00,40.116,40.117,40.000,1.161,NA,Ramp
22-07-14 03:15:44.00,40.116,40.117,40.000,1.085,NA,Ramp
22-07-14 03:15:45.00,40.114,40.116,40.000,1.242,NA,Ramp
22-07-14 03:15:46.00,40.113,40.115,40.000,1.179,NA,Ramp
22-07-14 03:15:47.00,40.113,40.114,40.000,1.223,NA,Ramp
22-07-14 03:15:48.00,40.113,40.113,40.000,1.082,NA,Ramp
22-07-14 03:15:49.00,40.114,40.112,40.000,1.112,NA,Ramp
22-07-14 03:15:50.00,40.111,40.112,40.000,1.182,NA,Ramp
22-07-14 03:15:51.00,40.111,40.111,40.000,1.061,NA,Ramp
22-07-14 03:15:52.00,40.113,40.110,40.000,1.020,NA,Ramp
22-07-14 03:15:53.00,40.108,40.109,40.000,1.137,NA,Ramp
22-07-14 03:15:54.00,40.107,40.108,40.000,1.262,NA,Ramp
22-07-14 03:15:55.00,40.108,40.107,40.000,1.053,NA,Ramp
22-07-14 03:15:56.00,40.109,40.107,40.000,1.008,NA,Ramp
22-07-14 03:15:57.00,40.106,40.106,40.000,1.075,NA,Ramp
22-07-14 03:15:58.00,40.105,40.105,40.000,1.172,NA,Ramp
22-07-14 03:15:59.00,40.103,40.104,40.000,1.181,NA,Ramp
22-07-14 03:16:00.00,40.103,40.103,40.000,1.241,NA,Ramp
22-07-14 03:16:01.00,40.103,40.102,40.000,1.027,NA,Ramp
22-07-14 03:16:02.00,40.103,40.102,40.000,1.156,NA,Ramp
22-07-14 03:16:03.00,40.101,40.101,40.000,1.095,NA,Ramp
22-07-14 03:16:04.00,40.099,40.100,40.000,1.131,NA,Ramp
22-07-14 03:16:05.00,40.099,40.099,40.000,1.101,NA,Ramp
22-07-14 03:16:06.00,40.098,40.098,40.000,1.177,NA,Ramp
22-07-14 03:16:07.00,40.098,40.097,40.000,1.120,NA,Ramp
22-07-14 03:16:08.00,40.095,40.097,40.000,1.251,NA,Ramp
22-07-14 03:16:09.00,40.096,40.096,40.000,1.200,NA,Ramp
22-07-14 03:16:10.00,40.094,40.095,40.000,1.134,NA,Ramp
22-07-14 03:16:11.00,40.093,40.094,40.000,1.182,NA,Ramp
22-07-14 03:16:12.00,40.092,40.093,40.000,1.234,NA,Ramp
22-07-14 03:16:13.00,40.093,40.092,40.000,0.980,NA,Ramp
22-07-14 03:16:14.00,40.092,40.092,40.000,1.109,NA,Ramp
22-07-14 03:16:15.00,40.091,40.091,40.000,1.092,NA,Ramp
22-07-14 03:16:16.00,40.090,40.090,40.000,1.102,NA,Ramp
22-07-14 03:16:17.00,40.089,40.089,40.000,1.098,NA,Ramp
22-07-14 03:16:18.00,40.088,40.088,40.000,1.198,NA,Ramp
22-07-14 03:16:19.00,40.087,40.087,40.000,1.240,NA,Ramp
22-07-14 03:16:20.00,40.087,40.087,40.000,1.050,NA,Ramp
22-07-14 03:16:21.00,40.085,40.086,40.000,1.203,NA,Ramp
22-07-14 03:16:22.00,40.086,40.085,40.000,1.022,NA,Ramp
22-07-14 03:16:23.00,40.083,40.084,40.000,1.158,NA,Ramp
22-07-14 03:16:24.00,40.084,40.083,40.000,1.122,NA,Ramp
22-07-14 03:16:25.00,40.083,40.083,40.000,1.117,NA,Ramp
22-07-14 03:16:26.00,40.082,40.082,40.000,1.144,NA,Ramp
22-07-14 03:16:27.00,40.081,40.081,40.000,1.099,NA,Ramp
22-07-14 03:16:28.00,40.081,40.080,40.000,1.155,NA,Ramp
22-07-14 03:16:29.00,40.081,40.079,40.000,1.146,NA,Ramp
22-07-14 03:16:30.00,40.079,40.078,40.000,1.113,NA,Ramp
22-07-14 03:16:31.00,40.080,40.078,40.000,1.101,NA,Ramp
22-07-14 03:16:32.00,40.080,40.077,40.000,1.043,NA,Ramp
22-07-14 03:16:33.00,40.077,40.076,40.000,1.089,NA,Ramp
22-07-14 03:16:34.00,40.074,40.075,40.000,1.121,NA,Ramp
22-07-14 03:16:35.00,40.074,40.074,40.000,1.211,NA,Ramp
22-07-14 03:16:36.00,40.074,40.073,40.000,1.140,NA,Ramp
22-07-14 03:16:37.00,40.074,40.073,40.000,1.108,NA,Ramp
22-07-14 03:16:38.00,40.072,40.072,40.000,1.144,NA,Ramp
22-07-14 03:16:39.00,40.072,40.071,40.000,1.111,NA,Ramp
22-07-14 03:16:40.00,40.069,40.070,40.000,1.129,NA,Ramp
22-07-14 03:16:41.00,40.067,40.069,40.000,1.240,NA,Ramp
22-07-14 03:16:42.00,40.066,40.068,40.000,1.301,NA,Ramp
22-07-14 03:16:43.00,40.068,40.068,40.000,1.042,NA,Ramp
22-07-14 03:16:44.00,40.068,40.067,40.000,1.163,NA,Ramp
22-07-14 03:16:45.00,40.068,40.066,40.000,1.154,NA,Ramp
22-07-14 03:16:46.00,40.065,40.065,40.000,1.169,NA,Ramp
22-07-14 03:16:47.00,40.066,40.064,40.000,1.052,NA,Ramp
22-07-14 03:16:48.00,40.065,40.063,40.000,1.109,NA,Ramp
22-07-14 03:16:49.00,40.063,40.063,40.000,1.163,NA,Ramp
22-07-14 03:16:50.00,40.064,40.062,40.000,1.187,NA,Ramp
22-07-14 03:16:51.00,40.062,40.061,40.000,1.015,NA,Ramp
22-07-14 03:16:52.00,40.061,40.060,40.000,1.083,NA,Ramp
22-07-14 03:16:53.00,40.058,40.059,40.000,1.182,NA,Ramp
22-07-14 03:16:54.00,40.059,40.058,40.000,1.149,NA,Ramp
22-07-14 03:16:55.00,40.057,40.058,40.000,1.129,NA,Ramp
22-07-14 03:16:56.00,40.059,40.057,40.000,1.028,NA,Ramp
22-07-14 03:16:57.00,40.056,40.056,40.000,1.169,NA,Ramp
22-07-14 03:16:58.00,40.055,40.055,40.000,1.156,NA,Ramp
22-07-14 03:16:59.00,40.056,40.054,40.000,1.045,NA,Ramp
22-07-14 03:17:00.00,40.055,40.053,40.000,1.055,NA,Ramp
22-07-14 03:17:01.00,40.054,40.053,40.000,1.117,NA,Ramp
22-07-14 03:17:02.00,40.054,40.052,40.000,1.048,NA,Ramp
22-07-14 03:17:03.00,40.052,40.051,40.000,1.132,NA,Ramp
22-07-14 03:17:04.00,40.049,40.050,40.000,1.137,NA,Ramp
22-07-14 03:17:05.00,40.049,40.049,40.000,1.116,NA,Ramp
22-07-14 03:17:06.00,40.050,40.048,40.000,1.080,NA,Ramp
22-07-14 03:17:07.00,40.050,40.048,40.000,0.994,NA,Ramp
22-07-14 03:17:08.00,40.050,40.047,40.000,0.889,NA,Ramp
22-07-14 03:17:09.00,40.048,40.046,40.000,1.050,NA,Ramp
22-07-14 03:17:10.00,40.046,40.045,40.000,1.009,NA,Ramp
22-07-14 03:17:11.00,40.044,40.044,40.000,1.232,NA,Ramp
22-07-14 03:17:12.00,40.044,40.043,40.000,1.067,NA,Ramp
22-07-14 03:17:13.00,40.044,40.043,40.000,1.034,NA,Ramp
22-07-14 03:17:14.00,40.042,40.043,40.000,1.210,NA,Ramp
22-07-14 03:17:15.00,40.043,40.042,40.000,1.132,NA,Ramp
22-07-14 03:17:16.00,40.040,40.041,40.000,1.174,NA,Ramp
22-07-14 03:17:17.00,40.041,40.040,40.000,1.064,NA,Ramp
22-07-14 03:17:18.00,40.039,40.039,40.000,0.996,NA,Ramp
22-07-14 03:17:19.00,40.036,40.038,40.000,1.299,NA,Ramp
22-07-14 03:17:20.00,40.036,40.038,40.000,1.194,NA,Ramp
22-07-14 03:17:21.00,40.035,40.037,40.000,1.246,NA,Ramp
22-07-14 03:17:22.00,40.036,40.036,40.000,1.089,NA,Ramp
22-07-14 03:17:23.00,40.036,40.035,40.000,1.113,NA,Ramp
22-07-14 03:17:24.00,40.033,40.034,40.000,1.129,NA,Ramp
22-07-14 03:17:25.00,40.035,40.033,40.000,0.931,NA,Ramp
22-07-14 03:17:26.00,40.033,40.033,40.000,1.160,NA,Ramp
22-07-14 03:17:27.00,40.032,40.032,40.000,1.093,NA,Ramp
22-07-14 03:17:28.00,40.032,40.031,40.000,1.056,NA,Ramp
22-07-14 03:17:29.00,40.031,40.030,40.000,1.108,NA,Ramp
22-07-14 03:17:30.00,40.029,40.029,40.000,1.188,NA,Ramp
22-07-14 03:17:31.00,40.028,40.028,40.000,1.059,NA,Ramp
22-07-14 03:17:32.00,40.027,40.028,40.000,1.185,NA,Ramp
22-07-14 03:17:33.00,40.026,40.027,40.000,1.125,NA,Ramp
22-07-14 03:17:34.00,40.026,40.026,40.000,1.088,NA,Ramp
22-07-14 03:17:35.00,40.023,40.025,40.000,1.247,NA,Ramp
22-07-14 03:17:36.00,40.023,40.024,40.000,1.006,NA,Ramp
22-07-14 03:17:37.00,40.022,40.023,40.000,1.107,NA,Ramp
22-07-14 03:17:38.00,40.021,40.023,40.000,1.107,NA,Ramp
22-07-14 03:17:39.00,40.022,40.022,40.000,1.183,NA,Ramp
22-07-14 03:17:40.00,40.021,40.021,40.000,1.042,NA,Ramp
22-07-14 03:17:41.00,40.020,40.020,40.000,1.138,NA,Ramp
22-07-14 03:17:42.00,40.018,40.019,40.000,1.165,NA,Ramp
22-07-14 03:17:43.00,40.019,40.018,40.000,1.114,NA,Ramp
22-07-14 03:17:44.00,40.018,40.018,40.000,1.164,NA,Ramp
22-07-14 03:17:45.00,40.018,40.017,40.000,1.059,NA,Ramp
22-07-14 03:17:46.00,40.017,40.016,40.000,1.135,NA,Ramp
22-07-14 03:17:47.00,40.015,40.015,40.000,1.157,NA,Ramp
22-07-14 03:17:48.00,40.014,40.014,40.000,1.152,NA,Ramp
22-07-14 03:17:49.00,40.013,40.013,40.000,1.144,NA,Ramp
22-07-14 03:17:50.00,40.012,40.013,40.000,1.128,NA,Ramp
22-07-14 03:17:51.00,40.011,40.012,40.000,1.244,NA,Ramp
22-07-14 03:17:52.00,40.010,40.011,40.000,1.224,NA,Ramp
22-07-14 03:17:53.00,40.012,40.010,40.000,1.102,NA,Ramp
22-07-14 03:17:54.00,40.008,40.009,40.000,1.213,NA,Ramp
22-07-14 03:17:55.00,40.007,40.008,40.000,1.176,NA,Ramp
22-07-14 03:17:56.00,40.009,40.008,40.000,0.992,NA,Ramp
22-07-14 03:17:57.00,40.008,40.007,40.000,1.127,NA,Ramp
22-07-14 03:17:58.00,40.007,40.006,40.000,1.207,NA,Ramp
22-07-14 03:17:59.00,40.007,40.005,40.000,1.122,NA,Ramp
22-07-14 03:18:00.00,40.005,40.004,40.000,1.111,NA,Ramp
22-07-14 03:18:01.00,40.003,40.004,40.000,1.123,NA,Ramp
22-07-14 03:18:02.00,40.003,40.003,40.000,1.203,NA,Ramp
22-07-14 03:18:03.00,40.002,40.002,40.000,1.124,NA,Ramp
22-07-14 03:18:04.00,40.001,40.001,40.000,1.210,NA,Ramp
22-07-14 03:18:05.00,40.000,40.000,40.000,1.137,NA,Ramp
22-07-14 03:18:06.00,40.000,40.000,40.000,1.135,NA,Ramp
22-07-14 03:18:07.00,39.998,40.000,40.000,1.238,NA,Ramp
22-07-14 03:18:08.00,39.999,40.000,40.000,1.150,NA,Ramp
22-07-14 03:18:09.00,39.998,40.000,40.000,1.110,NA,Ramp
22-07-14 03:18:10.00,39.996,40.000,40.000,1.190,NA,Ramp
22-07-14 03:18:11.00,39.997,40.000,40.000,1.108,NA,Ramp
22-07-14 03:18:12.00,39.998,40.000,40.000,1.141,NA,Ramp
22-07-14 03:18:13.00,39.998,40.000,40.000,1.094,NA,Ramp
22-07-14 03:18:14.00,39.998,40.000,40.000,1.095,NA,Ramp
22-07-14 03:18:15.00,39.997,40.000,40.000,1.176,NA,Ramp
22-07-14 03:18:16.00,39.998,40.000,40.000,1.117,NA,Ramp
22-07-14 03:18:17.00,39.997,40.000,40.000,1.113,NA,Ramp
22-07-14 03:18:18.00,39.997,40.000,40.000,1.042,NA,Ramp
